[ikvasilev@sms results]$ cat all_experiments_h20.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP4_FIXED,5000,53.5000,5000,0.164959,0.399000,0.233261,0.172041,0.255000,0.278465
EXP4_FIXED,5000,55.5000,5000,0.162271,0.373000,0.233429,0.176749,0.274000,0.258279
EXP4_FIXED,5000,55.0000,5000,0.166347,0.385000,0.236854,0.174337,0.289000,0.271039
EXP4_FIXED,5000,56.0000,5000,0.163576,0.415000,0.222378,0.168610,0.263000,0.249659
EXP4_FIXED,5000,54.5000,5000,0.150329,0.396000,0.234645,0.169083,0.282000,0.261409
EXP4_FIXED,5000,56.5000,5000,0.172876,0.385000,0.254238,0.171045,0.284000,0.248712
EXP4_FIXED,5000,58.5000,5000,0.168022,0.396000,0.258988,0.184390,0.295000,0.291765
EXP4_FIXED,5000,57.0000,5000,0.178792,0.400000,0.275057,0.181520,0.291000,0.282973
EXP4_FIXED,5000,59.5000,5000,0.168555,0.382000,0.249033,0.182475,0.250000,0.282551
EXP4_FIXED,5000,59.0000,5000,0.177269,0.373000,0.269111,0.182082,0.259000,0.287924
EXP4_FIXED,5000,57.5000,5000,0.169049,0.373000,0.254730,0.184126,0.282000,0.286757
EXP4_FIXED,5000,58.0000,5000,0.168028,0.402000,0.269920,0.167570,0.284000,0.271618
EXP4_FIXED,5000,60.0000,5000,0.179181,0.380000,0.254804,0.189818,0.283000,0.299573
EXP4_FIXED,5000,60.5000,5000,0.172819,0.397000,0.268905,0.181975,0.278000,0.284504
EXP4_FIXED,5000,62.0000,5000,0.161821,0.391000,0.227242,0.171505,0.266000,0.257960
EXP4_FIXED,5000,61.0000,5000,0.173343,0.391000,0.268029,0.180001,0.283000,0.296755
EXP4_FIXED,5000,61.5000,5000,0.175270,0.394000,0.277895,0.184047,0.286000,0.316399
EXP4_FIXED,5000,63.0000,5000,0.174475,0.380000,0.260944,0.184174,0.250000,0.281824
EXP4_FIXED,5000,62.5000,5000,0.167304,0.396000,0.238614,0.180724,0.280000,0.294410
EXP4_FIXED,5000,63.5000,5000,0.179852,0.379000,0.272549,0.175834,0.264000,0.285977
EXP4_FIXED,5000,64.5000,5000,0.185224,0.388000,0.283040,0.176954,0.283000,0.277727
EXP4_FIXED,5000,64.0000,5000,0.155135,0.388000,0.203392,0.179617,0.257000,0.297830
EXP4_FIXED,5000,65.0000,5000,0.173290,0.380000,0.263756,0.172208,0.263000,0.277103
EXP4_FIXED,5000,65.5000,5000,0.161473,0.384000,0.230648,0.175021,0.267000,0.282526
EXP4_FIXED,5000,66.0000,5000,0.180795,0.379000,0.282323,0.182732,0.261000,0.295855
EXP4_FIXED,5000,66.5000,5000,0.164633,0.371000,0.250150,0.186343,0.255000,0.325502
EXP4_FIXED,5000,67.0000,5000,0.155319,0.385000,0.224743,0.178115,0.278000,0.296267
EXP4_FIXED,5000,68.0000,5000,0.167320,0.365000,0.235928,0.175822,0.254000,0.275890
EXP4_FIXED,5000,68.5000,5000,0.168078,0.378000,0.258650,0.181996,0.261000,0.294445
EXP4_FIXED,5000,71.0000,5000,0.165053,0.383000,0.256142,0.182304,0.250000,0.303931
EXP4_FIXED,5000,69.0000,5000,0.161068,0.362000,0.233454,0.183316,0.261000,0.314461
EXP4_FIXED,5000,69.5000,5000,0.158066,0.377000,0.223877,0.177578,0.278000,0.269060
EXP4_FIXED,5000,70.0000,5000,0.163799,0.407000,0.251691,0.179883,0.239000,0.287373
EXP4_FIXED,5000,70.5000,5000,0.178560,0.397000,0.266922,0.177871,0.261000,0.298680
EXP4_FIXED,5000,67.5000,5000,0.176510,0.367000,0.252413,0.177888,0.271000,0.266982
EXP4_FIXED,5000,71.5000,5000,0.170384,0.406000,0.266795,0.186923,0.287000,0.310742
EXP4_FIXED,5000,72.0000,5000,0.180161,0.385000,0.263936,0.182700,0.261000,0.292088
EXP4_FIXED,5000,72.5000,5000,0.170528,0.380000,0.244746,0.173861,0.266000,0.266529
EXP4_FIXED,5000,73.0000,5000,0.163029,0.387000,0.219808,0.183564,0.279000,0.284647
EXP4_FIXED,5000,73.5000,5000,0.164586,0.376000,0.272548,0.168629,0.248000,0.260072
EXP4_BASE_5K,5000,None,0,0.184795,0.373000,0.309820,0.183666,0.254000,0.312560
EXP4_FIXED,5000,74.0000,5000,0.164437,0.370000,0.246388,0.171476,0.261000,0.269514
EXP4_FIXED,5000,74.5000,5000,0.178103,0.394000,0.253734,0.188794,0.266000,0.293556
EXP4_FIXED,5000,75.0000,5000,0.183216,0.382000,0.266505,0.188188,0.258000,0.317637
EXP4_BASE_10K,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP6_BEST,10000,28.0614,20000,0.116632,0.203000,0.141499,0.129146,0.069000,0.190893
EXP6_BEST,10000,28.0576,20000,0.074196,0.162000,0.081750,0.095214,0.057000,0.102235
EXP6_BEST,10000,27.9834,20000,0.070830,0.204000,0.090111,0.093396,0.080000,0.123015
EXP6_BEST,10000,27.9653,20000,0.064995,0.158000,0.081807,0.092328,0.056000,0.122226
EXP6_BEST,10000,28.0089,20000,0.123525,0.235000,0.170121,0.138935,0.086000,0.206569
EXP6_BEST,10000,28.0951,20000,0.061998,0.206000,0.071864,0.094832,0.103000,0.127680
EXP6_BEST,10000,28.1047,20000,0.079767,0.188000,0.094996,0.105737,0.054000,0.131231
EXP6_BEST,10000,28.0038,20000,0.081835,0.191000,0.087477,0.095815,0.077000,0.124722
EXP6_BEST,10000,28.0076,20000,0.056843,0.165000,0.070587,0.077873,0.056000,0.094995
EXP6_BEST,10000,28.0244,20000,0.077427,0.211000,0.098792,0.099012,0.072000,0.116506
EXP6_BEST,10000,27.9682,20000,0.092205,0.187000,0.119150,0.108978,0.072000,0.153277
EXP6_BEST,10000,27.9421,20000,0.075949,0.169000,0.087024,0.097490,0.065000,0.121700
EXP6_BEST,10000,28.0124,20000,0.068984,0.159000,0.086278,0.090376,0.060000,0.111740
EXP6_BEST,10000,27.9300,20000,0.121987,0.189000,0.146804,0.131837,0.074000,0.164956
EXP6_BEST,10000,27.9616,20000,0.082790,0.178000,0.117135,0.102710,0.071000,0.151966
EXP6_BEST,10000,28.1834,20000,0.116520,0.208000,0.134245,0.138110,0.073000,0.183286
EXP6_BEST,10000,28.0461,20000,0.054450,0.185000,0.063756,0.088705,0.065000,0.110641
EXP6_BEST,10000,28.1038,20000,0.087140,0.185000,0.098177,0.097470,0.078000,0.109598
EXP6_BEST,10000,27.9923,20000,0.040715,0.203000,0.068997,0.054888,0.104000,0.080217
EXP6_BEST,10000,28.1042,20000,0.096906,0.185000,0.113244,0.119366,0.071000,0.154844
EXP6_BEST,10000,27.8623,20000,0.099188,0.175000,0.139135,0.125382,0.065000,0.178365
EXP6_BEST,10000,27.9386,20000,0.080471,0.207000,0.105553,0.107476,0.087000,0.161198
EXP6_BEST,10000,27.9632,20000,0.092210,0.193000,0.128923,0.101870,0.069000,0.135938
EXP6_BEST,10000,28.0709,20000,0.082017,0.173000,0.097802,0.090405,0.078000,0.122007
EXP6_BEST,10000,27.8498,20000,0.082151,0.198000,0.110918,0.113534,0.074000,0.162829
EXP6_BEST,10000,28.1453,20000,0.065741,0.196000,0.083415,0.088719,0.089000,0.121728
EXP6_BEST,10000,27.8768,20000,0.066493,0.215000,0.084266,0.072384,0.092000,0.101937
EXP6_BEST,10000,28.0257,20000,0.096711,0.191000,0.111993,0.116006,0.093000,0.157173
EXP6_BEST,10000,27.9279,20000,0.108798,0.203000,0.142036,0.123901,0.089000,0.183131
EXP6_BEST,10000,28.0692,20000,0.108661,0.181000,0.138564,0.125966,0.055000,0.168554
EXP6_BEST,10000,28.0189,20000,0.076599,0.210000,0.107775,0.101812,0.088000,0.140983
EXP6_BEST,10000,27.9633,20000,0.062020,0.148000,0.086575,0.083004,0.054000,0.103973
EXP6_BEST,10000,27.9612,20000,0.126915,0.174000,0.175603,0.141566,0.059000,0.224707
EXP6_BEST,10000,27.9038,20000,0.052750,0.172000,0.081895,0.071662,0.079000,0.114097
EXP6_BEST,10000,27.9562,20000,0.103331,0.180000,0.137558,0.118749,0.063000,0.162850
EXP6_BEST,10000,27.9046,20000,0.083137,0.198000,0.108032,0.109210,0.074000,0.141626
EXP6_BEST,10000,28.0027,20000,0.067133,0.184000,0.087950,0.100912,0.062000,0.127679
EXP6_BEST,10000,27.8916,20000,0.081215,0.214000,0.097368,0.093384,0.077000,0.128166
EXP6_BEST,10000,27.9381,20000,0.073966,0.200000,0.090134,0.099249,0.087000,0.134622
EXP6_BEST,10000,27.8548,20000,0.088811,0.195000,0.107849,0.093789,0.087000,0.117424
EXP6_BEST,10000,28.0329,20000,0.055470,0.195000,0.065375,0.074583,0.081000,0.091526
EXP6_BEST,10000,27.9671,20000,0.083795,0.196000,0.104664,0.106610,0.065000,0.141962
EXP6_BEST,10000,27.9495,20000,0.066391,0.183000,0.086970,0.082549,0.079000,0.114189
EXP6_BEST,10000,27.8678,20000,0.071812,0.202000,0.100043,0.085472,0.073000,0.132008
EXP6_BEST,10000,27.9527,20000,0.120510,0.190000,0.162743,0.145786,0.048000,0.195535
EXP6_BEST,10000,27.7939,20000,0.091448,0.183000,0.138060,0.107310,0.062000,0.154378
EXP6_BEST,10000,28.0980,20000,0.078817,0.185000,0.096049,0.097874,0.057000,0.120947
EXP6_BEST,10000,27.8713,20000,0.075172,0.214000,0.085996,0.096597,0.088000,0.128495
EXP6_RANDOM,10000,27.5297,20000,0.143184,0.200000,0.166151,0.167327,0.073000,0.230989
EXP6_RANDOM,10000,30.4485,20000,0.132586,0.487000,0.228443,0.145440,0.201000,0.246238
EXP6_RANDOM,10000,25.1405,20000,0.191068,0.467000,0.424343,0.221369,0.166000,0.496382
EXP6_RANDOM,10000,32.1376,20000,0.140758,0.612000,0.233085,0.139982,0.385000,0.243280
EXP6_RANDOM,10000,32.7249,20000,0.141868,0.645000,0.230825,0.131497,0.363000,0.209525
EXP6_RANDOM,10000,26.9316,20000,0.166896,0.250000,0.260574,0.186800,0.090000,0.335061
EXP6_RANDOM,10000,29.5215,20000,0.103330,0.301000,0.152703,0.120391,0.099000,0.176549
EXP6_RANDOM,10000,27.3699,20000,0.108888,0.196000,0.145432,0.135976,0.085000,0.184020
EXP6_RANDOM,10000,23.8702,20000,0.208088,0.586000,0.404826,0.220199,0.337000,0.477574
EXP6_RANDOM,10000,29.7543,20000,0.110819,0.342000,0.183975,0.132697,0.108000,0.216210
EXP6_RANDOM,10000,31.5834,20000,0.124629,0.635000,0.202890,0.133362,0.337000,0.218005
EXP6_RANDOM,10000,30.6109,20000,0.141593,0.556000,0.240241,0.136147,0.226000,0.255295
EXP6_RANDOM,10000,27.6393,20000,0.114037,0.231000,0.155616,0.139830,0.078000,0.200126
EXP6_RANDOM,10000,27.8905,20000,0.071399,0.194000,0.079238,0.085309,0.071000,0.106232
EXP6_RANDOM,10000,23.9265,20000,0.211316,0.582000,0.489525,0.216555,0.329000,0.474563
EXP6_RANDOM,10000,28.6329,20000,0.088836,0.237000,0.107450,0.116388,0.069000,0.168863
EXP6_RANDOM,10000,26.4651,20000,0.177129,0.280000,0.319353,0.195603,0.090000,0.376596
EXP6_RANDOM,10000,26.9333,20000,0.140900,0.218000,0.215500,0.161556,0.077000,0.262220
EXP6_RANDOM,10000,28.0709,20000,0.082017,0.173000,0.097802,0.090405,0.078000,0.122007
EXP6_RANDOM,10000,28.4564,20000,0.080465,0.169000,0.103626,0.080120,0.063000,0.109978
EXP6_RANDOM,10000,26.8689,20000,0.142850,0.234000,0.221999,0.173358,0.098000,0.288290
EXP6_RANDOM,10000,31.1416,20000,0.149288,0.615000,0.266019,0.151486,0.280000,0.276931
EXP6_RANDOM,10000,23.8024,20000,0.221714,0.575000,0.521032,0.236553,0.342000,0.527071
EXP6_RANDOM,10000,30.8187,20000,0.134068,0.548000,0.208036,0.136731,0.247000,0.240521
EXP6_RANDOM,10000,30.3200,20000,0.126496,0.500000,0.227945,0.160376,0.200000,0.305448
EXP6_RANDOM,10000,29.3689,20000,0.113088,0.265000,0.153687,0.137709,0.090000,0.192942
EXP6_RANDOM,10000,29.8653,20000,0.124027,0.356000,0.195628,0.137021,0.126000,0.222738
EXP6_RANDOM,10000,28.8832,20000,0.100444,0.218000,0.128513,0.103565,0.082000,0.141022
EXP6_RANDOM,10000,30.3517,20000,0.127044,0.480000,0.212476,0.145057,0.172000,0.242931
EXP6_BASE_10K,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP6_RANDOM,10000,24.9107,20000,0.185645,0.538000,0.370203,0.209579,0.242000,0.482733
EXP6_RANDOM,10000,29.4870,20000,0.122610,0.292000,0.193298,0.139801,0.085000,0.216571
EXP6_RANDOM,10000,25.7351,20000,0.167384,0.403000,0.314106,0.198553,0.104000,0.406911
EXP6_RANDOM,10000,31.9258,20000,0.129546,0.637000,0.211976,0.132908,0.346000,0.226848
EXP6_RANDOM,10000,28.2579,20000,0.076336,0.204000,0.084612,0.104170,0.086000,0.124109
EXP6_RANDOM,10000,27.8715,20000,0.094610,0.187000,0.136556,0.112335,0.073000,0.174307
EXP6_RANDOM,10000,27.1671,20000,0.132669,0.254000,0.209346,0.167708,0.097000,0.295520
EXP6_RANDOM,10000,32.6968,20000,0.145053,0.643000,0.255152,0.130870,0.380000,0.214341
EXP6_RANDOM,10000,24.5054,20000,0.215387,0.533000,0.435012,0.228155,0.267000,0.473326
EXP6_RANDOM,10000,26.1200,20000,0.161905,0.399000,0.274970,0.182432,0.125000,0.344415
EXP6_RANDOM,10000,23.8531,20000,0.199654,0.598000,0.367249,0.220756,0.343000,0.457803
EXP6_RANDOM,10000,26.9358,20000,0.196675,0.248000,0.336696,0.207117,0.078000,0.372036
EXP6_RANDOM,10000,26.4274,20000,0.159451,0.267000,0.280163,0.179827,0.092000,0.341445
EXP6_RANDOM,10000,26.4364,20000,0.160525,0.262000,0.293845,0.181818,0.095000,0.338388
EXP6_RANDOM,10000,24.3254,20000,0.219341,0.524000,0.443687,0.229806,0.242000,0.466701
EXP6_RANDOM,10000,28.4686,20000,0.146232,0.220000,0.231427,0.168393,0.102000,0.261260
EXP6_BASE_30K,30000,None,0,0.074503,0.191000,0.091305,0.092934,0.076000,0.122023

