[ikvasilev@sms results]$ cat all_experiments_h1.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP7_SELECTED,10000,28.1692,20000,0.008877,0.105000,0.015455,0.015229,0.043000,0.018851
EXP7_RANDOM,10000,32.1376,20000,0.013712,0.382000,0.025638,0.017067,0.157000,0.027889
EXP7_RANDOM,10000,30.4485,20000,0.014250,0.242000,0.026351,0.016858,0.112000,0.028785
EXP7_RANDOM,10000,25.1405,20000,0.019743,0.278000,0.043823,0.020347,0.105000,0.045364
EXP7_RANDOM,10000,26.9316,20000,0.015080,0.194000,0.032890,0.016679,0.071000,0.034322
EXP7_SELECTED,10000,28.2864,20000,0.008943,0.112000,0.015587,0.010043,0.046000,0.017193
EXP7_RANDOM,10000,27.5297,20000,0.013429,0.141000,0.025875,0.015566,0.054000,0.027738
EXP7_SELECTED,10000,28.0894,20000,0.015680,0.144000,0.029374,0.017621,0.056000,0.032904
EXP7_RANDOM,10000,29.5215,20000,0.012644,0.176000,0.026794,0.014675,0.083000,0.028693
EXP7_SELECTED,10000,27.9813,20000,0.011748,0.138000,0.024303,0.015008,0.049000,0.027411
EXP7_RANDOM,10000,32.7249,20000,0.012578,0.418000,0.027081,0.016076,0.156000,0.029800
EXP7_RANDOM,10000,27.3699,20000,0.012720,0.127000,0.028530,0.013598,0.056000,0.028992
EXP7_RANDOM,10000,29.7543,20000,0.014695,0.191000,0.026668,0.016238,0.098000,0.030106
EXP7_RANDOM,10000,23.8702,20000,0.019922,0.394000,0.041524,0.020203,0.163000,0.042135
EXP7_RANDOM,10000,31.5834,20000,0.013724,0.339000,0.026381,0.017190,0.147000,0.027666
EXP7_RANDOM,10000,30.6109,20000,0.013655,0.277000,0.027650,0.014612,0.109000,0.029567
EXP7_RANDOM,10000,27.6393,20000,0.013493,0.131000,0.029723,0.014387,0.061000,0.031180
EXP7_RANDOM,10000,27.8905,20000,0.008380,0.117000,0.016937,0.011532,0.050000,0.020568
EXP7_RANDOM,10000,26.9333,20000,0.015948,0.148000,0.033892,0.016300,0.063000,0.034157
EXP7_RANDOM,10000,26.4651,20000,0.017350,0.208000,0.038678,0.017670,0.100000,0.038670
EXP7_RANDOM,10000,28.6329,20000,0.010977,0.156000,0.022854,0.015461,0.059000,0.027367
EXP7_RANDOM,10000,23.9265,20000,0.019733,0.366000,0.043947,0.020552,0.165000,0.044847
EXP7_RANDOM,10000,30.8187,20000,0.014560,0.275000,0.028585,0.016472,0.107000,0.031194
EXP7_RANDOM,10000,29.3689,20000,0.013633,0.181000,0.023535,0.016078,0.074000,0.026214
EXP7_RANDOM,10000,30.3200,20000,0.014414,0.247000,0.032004,0.024301,0.089000,0.036648
EXP7_RANDOM,10000,29.8653,20000,0.014566,0.194000,0.027601,0.016598,0.072000,0.030798
EXP7_RANDOM,10000,28.0709,20000,0.009075,0.115000,0.016356,0.015918,0.047000,0.019397
EXP7_RANDOM,10000,28.4564,20000,0.010150,0.123000,0.017593,0.012310,0.051000,0.020119
EXP7_RANDOM,10000,26.8689,20000,0.015237,0.156000,0.032775,0.015808,0.059000,0.034996
EXP7_RANDOM,10000,31.1416,20000,0.015057,0.324000,0.029292,0.017372,0.121000,0.032523
EXP7_RANDOM,10000,23.8024,20000,0.019593,0.363000,0.042209,0.019999,0.166000,0.042131
EXP7_RANDOM,10000,28.8832,20000,0.013212,0.128000,0.023637,0.016505,0.051000,0.026713
EXP7_RANDOM,10000,29.4870,20000,0.016015,0.169000,0.024707,0.018219,0.070000,0.028375
EXP7_RANDOM,10000,30.3517,20000,0.014337,0.232000,0.028414,0.016282,0.093000,0.030814
EXP7_RANDOM,10000,27.1671,20000,0.014879,0.162000,0.031812,0.015751,0.060000,0.032688
EXP7_RANDOM,10000,31.9258,20000,0.013153,0.373000,0.026208,0.014575,0.144000,0.027725
EXP7_RANDOM,10000,24.9107,20000,0.017845,0.324000,0.039709,0.019207,0.124000,0.042687
EXP7_RANDOM,10000,32.6968,20000,0.012303,0.405000,0.025700,0.016133,0.154000,0.029870
EXP7_RANDOM,10000,27.8715,20000,0.011192,0.124000,0.023424,0.012511,0.043000,0.025525
EXP7_RANDOM,10000,25.7351,20000,0.018925,0.251000,0.042879,0.019964,0.095000,0.046039
EXP7_RANDOM,10000,28.2579,20000,0.008712,0.124000,0.017924,0.011646,0.051000,0.019878
EXP7_BASE_10K,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP7_RANDOM,10000,26.1200,20000,0.017940,0.211000,0.040616,0.018763,0.078000,0.044363
EXP7_RANDOM,10000,23.8531,20000,0.019399,0.377000,0.040044,0.020346,0.173000,0.042812
EXP7_RANDOM,10000,24.5054,20000,0.018580,0.345000,0.038974,0.018676,0.163000,0.038565
EXP7_RANDOM,10000,27.6675,20000,0.010688,0.133000,0.023826,0.012856,0.056000,0.025849
EXP7_RANDOM,10000,25.5600,20000,0.018911,0.246000,0.040842,0.019455,0.089000,0.042913
EXP7_RANDOM,10000,26.4274,20000,0.017462,0.187000,0.038689,0.018070,0.068000,0.040672
EXP7_RANDOM,10000,28.4686,20000,0.015325,0.153000,0.030841,0.021808,0.077000,0.036532
EXP7_RANDOM,10000,26.4364,20000,0.017330,0.191000,0.038266,0.017469,0.068000,0.039698
EXP7_RANDOM,10000,24.3254,20000,0.019375,0.347000,0.042340,0.020314,0.157000,0.043223
EXP7_BASE_30K,30000,None,0,0.008595,0.116000,0.014572,0.014346,0.047000,0.017996
EXP7_RANDOM,10000,26.9358,20000,0.016801,0.186000,0.036071,0.017944,0.078000,0.037489
EXP7_RANDOM,10000,23.7858,20000,0.010670,0.235000,0.017856,0.032000,0.106000,0.024461
EXP7_RANDOM,10000,23.5386,20000,0.011063,0.244000,0.018800,0.015130,0.108000,0.024622
EXP7_RANDOM,10000,23.0240,20000,0.010231,0.240000,0.017776,0.031835,0.102000,0.023803
